,pict,Tag1,qual,Tag3,Folder,indiv,sex,stage
11964,20180830_id3067_malinfGAUCHE (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11965,20180830_id67_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11966,20180830_id3067_malinfGAUCHE (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11967,20180830_id67_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11968,20180830_id3067_malinfGAUCHE (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11969,20180830_id67_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11970,20180830_id3067_malinfGAUCHE (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11971,20180830_id67_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11972,20180830_id3067_malinfGAUCHE (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11973,20180830_id67_femadu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11974,20180830_id3067_malinfGAUCHE (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11975,20180830_id67_femadu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11976,20180830_id3067_malinfGAUCHE (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11977,20180830_id67_femadu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11978,20180830_id3067_malinfGAUCHE (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11979,20180830_id67_femadu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11980,20180830_id3067_malinfGAUCHE (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11981,20180830_id67_femadu (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11982,20180830_id3067_malinfGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
11983,20180830_id67_femadu (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11984,20180830_id67_femadu (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11985,20180830_id67_femadu (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11986,20180830_id67_femadu (17)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11987,20180830_id67_femadu (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11988,20180830_id67_femadu (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11989,20180830_id67_femadu (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11990,20180830_id67_femadu (21)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11991,20180830_id67_femadu (22)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11992,20180830_id67_femadu (23)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11993,20180830_id67_femadu (24)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11994,20180830_id67_femadu (25)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11995,20180830_id67_femadu (26)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,67_fem_adu,67,fem,adu
11996,20180830_id67_femadu (27)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,67_fem_adu,67,fem,adu
11997,20180830_id67_femadu (28)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,67_fem_adu,67,fem,adu
11998,20180830_id67_femadu (32)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
11999,20180830_id67_femadu (33)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
12000,20180830_id67_femadu (34)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
12001,20180830_id67_femadu (35)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
12002,20180830_id3067_malinfGAUCHE (21)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12003,20180830_id3067_malinfGAUCHE (22)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12004,20180830_id3067_malinfGAUCHE (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12005,20180830_id67_femadu (38)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,67_fem_adu,67,fem,adu
12006,20180830_id3067_malinfGAUCHE (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12007,20180830_id3067_malinfGAUCHE (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12008,20180830_id3067_malinfGAUCHE (17)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12009,20180830_id67_femadu (41)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
12010,20180830_id3067_malinfGAUCHE (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12011,20180830_id67_femadu (42)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,67_fem_adu,67,fem,adu
12012,20180830_id3067_malinfGAUCHE (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12013,20180830_id67_femadu (43)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,67_fem_adu,67,fem,adu
12014,20180830_id3067_malinfGAUCHE (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12015,20180830_id3067_malinfGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3067_mal_inf,3067,mal,inf
12016,20180830_id91_malado (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,91_mal_ado,91,mal,ado
12017,20180830_id91_malado (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,91_mal_ado,91,mal,ado
12018,20180830_id91_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,91_mal_ado,91,mal,ado
12019,20180830_id91_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,91_mal_ado,91,mal,ado
12020,20180830_id91_malado (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,91_mal_ado,91,mal,ado
12021,20180830_id151_maladu (3)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12022,20180830_id151_maladu (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12023,20180830_id151_maladu (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12024,20180830_id151_maladu (6)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12025,20180830_id151_maladu (7)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12026,20180830_id151_maladu (8)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12027,20180830_id151_maladu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,151_mal_adu,151,mal,adu
12028,20180830_id151_maladu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,151_mal_adu,151,mal,adu
12029,20180830_id151_maladu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,151_mal_adu,151,mal,adu
12030,20180830_id151_maladu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,151_mal_adu,151,mal,adu
12031,20180830_id151_maladu (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,151_mal_adu,151,mal,adu
12032,20180830_id151_maladu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,151_mal_adu,151,mal,adu
12033,20180830_id151_maladu (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,151_mal_adu,151,mal,adu
12034,20180830_id3076_malinf (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12035,20180830_id3076_malinf (25)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12036,20180830_id3076_malinf (24)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12037,20180830_id3076_malinf (23)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12038,20180830_id3076_malinf (22)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12039,20180830_id3076_malinf (21)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12040,20180830_id3076_malinf (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12041,20180830_id3076_malinf (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12042,20180830_id3076_malinf (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12043,20180830_id3076_malinf (17)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12044,20180830_id3076_malinf (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12045,20180830_id3076_malinf (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12046,20180830_id3076_malinf (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12047,20180830_id3076_malinf (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12048,20180830_id3076_malinf (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12049,20180830_id3076_malinf (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12050,20180830_id3076_malinf (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12051,20180830_id3076_malinf (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12052,20180830_id3076_malinf (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12053,20180830_id3076_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12054,20180830_id3076_malinf (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12055,20180830_id3076_malinf (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12056,20180830_id3076_malinf (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12057,20180830_id3076_malinf (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3076_mal_inf,3076,mal,inf
12058,20180903_id3034_malinf (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12059,20180903_id3034_malinf (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12060,20180903_id3034_malinf (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12061,20180903_id3034_malinf (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12062,20180903_id3034_malinf (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12063,20180903_id3034_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12064,20180903_id3034_malinf (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12065,20180903_id3034_malinf (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12066,20180903_id3034_malinf (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12067,20180903_id3034_malinf (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12068,20180903_id3034_malinf (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12069,20180903_id3034_malinf (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12070,20180903_id3034_malinf (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12071,20180903_id3034_malinf (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12072,20180903_id3034_malinf (17)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12073,20180903_id3034_malinf (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12074,20180903_id3034_malinf (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12075,20180903_id3034_malinf (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12076,20180903_id3034_malinf (21)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12077,20180903_id3034_malinf (22)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12078,20180903_id3034_malinf (23)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12079,20180903_id3034_malinf (26)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12080,20180903_id3034_malinf (27)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12081,20180903_id3034_malinf (28)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12082,20180903_id3034_malinf (29)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12083,20180903_id3034_malinf (30)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12084,20180903_id3034_malinf (31)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12085,20180903_id3034_malinf (32)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12086,20180903_id3034_malinf (33)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12087,20180903_id3034_malinf (34)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12088,20180903_id3034_malinf (35)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12089,20180903_id3034_malinf (36)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12090,20180903_id3034_malinf (37)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12091,20180903_id3034_malinf (38)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12092,20180903_id3034_malinf (39)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3034_mal_inf,3034,mal,inf
12093,20180827_id153_femaduDROITE (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12094,20180827_id3153_malinfGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3153_mal_inf,3153,mal,inf
12095,20180827_id153_femaduDROITE (3)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12096,20180827_id3153_malinfGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3153_mal_inf,3153,mal,inf
12097,20180827_id153_femaduDROITE (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12098,20180827_id3153_malinfGAUCHE (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3153_mal_inf,3153,mal,inf
12099,20180827_id153_femaduDROITE (1)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12100,20180827_id3153_malinfGAUCHE (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3153_mal_inf,3153,mal,inf
12101,20180827_id153_femadu (14)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12102,20180827_id153_femadu (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,153_fem_adu,153,fem,adu
12103,20180827_id153_femadu (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,153_fem_adu,153,fem,adu
12104,20180827_id153_femadu (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,153_fem_adu,153,fem,adu
12105,20180827_id153_femadu (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,153_fem_adu,153,fem,adu
12106,20180827_id153_femadu (21)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12107,20180827_id153_femadu (22)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12108,20180827_id153_femadu (23)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12109,20180827_id153_femadu (24)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12110,20180827_id153_femadu (25)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12111,20180827_id153_femadu (26)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12112,20180827_id153_femadu (27)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12113,20180827_id153_femadu (28)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12114,20180827_id153_femadu (29)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12115,20180827_id153_femadu (31)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12116,20180827_id153_femadu (32)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,153_fem_adu,153,fem,adu
12117,20180907_id3031_malinf (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12118,20180907_id3031_malinf (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12119,20180907_id3031_malinf (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12120,20180907_id3031_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12121,20180907_id3031_malinf (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12122,20180907_id3031_malinf (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12123,20180907_id3031_malinf (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12124,20180907_id3031_malinf (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12125,20180907_id3031_malinf (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12126,20180907_id3031_malinf (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12127,20180907_id3031_malinf (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12128,20180907_id3031_malinf (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12129,20180907_id3031_malinf (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12130,20180907_id3031_malinf (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12131,20180907_id3031_malinf (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12132,20180907_id3070_feminfDROITE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3070_fem_inf,3070,fem,inf
12133,20180907_id3070_feminfDROITE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3070_fem_inf,3070,fem,inf
12135,20180907_id3031_malinf (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
12137,20180907_id147_femadu (3)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,147_fem_adu,147,fem,adu
12138,20180907_id147_femadu (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,147_fem_adu,147,fem,adu
12139,20180907_id147_femadu (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,147_fem_adu,147,fem,adu
12140,20180907_id147_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,147_fem_adu,147,fem,adu
12141,20180907_id147_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,147_fem_adu,147,fem,adu
